'Crank Angle'	'ini_cylinder:comb:accumulated_heat_release',&	'ini_cylinder:comb:burnt_fuel_mass_fraction',&	'ini_cylinder:comb:lower_calorific_value',&	'ini_cylinder:comb:mean_reaction_progress_variable',&	'ini_cylinder:comb:mixture_fraction',&	'ini_cylinder:comb:products_mass_fraction',&	'ini_cylinder:comb:rate_of_heat_release',&	'ini_cylinder:comb:residual_gas_fraction',&	'ini_cylinder:comb:residual_gas_mass',&	'ini_cylinder:comb:total_equivalence_ratio',&	'ini_cylinder:emission:mean_no_mass_fraction',&	'ini_cylinder:emission:mean_no_reaction_rate',&	'ini_cylinder:flow:mass_flow',&	'ini_cylinder:flow:mass',&	'ini_cylinder:flow:mean_dissipation_rate',&	'ini_cylinder:flow:mean_passive_scalar',&	'ini_cylinder:flow:mean_pressure',&	'ini_cylinder:flow:mean_temperature',&	'ini_cylinder:flow:mean_turbulence_kinetic_energy',&	'ini_cylinder:flow:mean_turbulent_time_scale',&	'ini_cylinder:flow:volume',&	'ini_cylinder:formula:druck_br',&	'ini_cylinder:species:mean_ch4_mass_fraction',&	'ini_cylinder:species:mean_ch4_mole_fraction',&	'ini_cylinder:species:mean_co_mass_fraction',&	'ini_cylinder:species:mean_co_mole_fraction',&	'ini_cylinder:species:mean_co2_mass_fraction',&	'ini_cylinder:species:mean_co2_mole_fraction',&	'ini_cylinder:species:mean_h2_mass_fraction',&	'ini_cylinder:species:mean_h2_mole_fraction',&	'ini_cylinder:species:mean_h2o_mass_fraction',&	'ini_cylinder:species:mean_h2o_mole_fraction',&	'ini_cylinder:species:mean_n2_mass_fraction',&	'ini_cylinder:species:mean_n2_mole_fraction',&	'ini_cylinder:species:mean_o2_mass_fraction',&	'ini_cylinder:species:mean_o2_mole_fraction',&	'ini_intake_ports:flow:mass_flow',&	'ini_intake_ports:flow:mass',&	'ini_intake_ports:flow:mean_dissipation_rate',&	'ini_intake_ports:flow:mean_passive_scalar',&	'ini_intake_ports:flow:mean_pressure',&	'ini_intake_ports:flow:mean_temperature',&	'ini_intake_ports:flow:mean_turbulence_kinetic_energy',&	'ini_intake_ports:flow:mean_turbulent_time_scale',&	'ini_intake_ports:flow:volume',&	'ini_intake_ports:species:mean_ch4_mass_fraction',&	'ini_intake_ports:species:mean_ch4_mole_fraction',&	'ini_intake_ports:species:mean_co_mass_fraction',&	'ini_intake_ports:species:mean_co_mole_fraction',&	'ini_intake_ports:species:mean_co2_mass_fraction',&	'ini_intake_ports:species:mean_co2_mole_fraction',&	'ini_intake_ports:species:mean_h2_mass_fraction',&	'ini_intake_ports:species:mean_h2_mole_fraction',&	'ini_intake_ports:species:mean_h2o_mass_fraction',&	'ini_intake_ports:species:mean_h2o_mole_fraction',&	'ini_intake_ports:species:mean_n2_mass_fraction',&	'ini_intake_ports:species:mean_n2_mole_fraction',&	'ini_intake_ports:species:mean_o2_mass_fraction',&	'ini_intake_ports:species:mean_o2_mole_fraction',&	'ini_outlet_ports:flow:mass_flow',&	'ini_outlet_ports:flow:mass',&	'ini_outlet_ports:flow:mean_dissipation_rate',&	'ini_outlet_ports:flow:mean_passive_scalar',&	'ini_outlet_ports:flow:mean_pressure',&	'ini_outlet_ports:flow:mean_temperature',&	'ini_outlet_ports:flow:mean_turbulence_kinetic_energy',&	'ini_outlet_ports:flow:mean_turbulent_time_scale',&	'ini_outlet_ports:flow:volume',&	'ini_outlet_ports:species:mean_ch4_mass_fraction',&	'ini_outlet_ports:species:mean_ch4_mole_fraction',&	'ini_outlet_ports:species:mean_co_mass_fraction',&	'ini_outlet_ports:species:mean_co_mole_fraction',&	'ini_outlet_ports:species:mean_co2_mass_fraction',&	'ini_outlet_ports:species:mean_co2_mole_fraction',&	'ini_outlet_ports:species:mean_h2_mass_fraction',&	'ini_outlet_ports:species:mean_h2_mole_fraction',&	'ini_outlet_ports:species:mean_h2o_mass_fraction',&	'ini_outlet_ports:species:mean_h2o_mole_fraction',&	'ini_outlet_ports:species:mean_n2_mass_fraction',&	'ini_outlet_ports:species:mean_n2_mole_fraction',&	'ini_outlet_ports:species:mean_o2_mass_fraction',&	'ini_outlet_ports:species:mean_o2_mole_fraction',&	
591	0	3.95318e-06	5e+07	0.000125544	0.0314884	0.00872821	0	0.0317952	0.000220813	0.577384	0	0	0.161144	0.00717065	28269.5	0.0318805	353552	381.144	13.8467	0.0040102	0.00228702	353563	0.0314844	0.0551492	0	0	0.00479916	0.00306439	0	0	0.00392904	0.00612878	0.742494	0.74483	0.217293	0.190828	0.294241	0.00130311	176525	0.0158313	330334	357.713	33.7712	0.00109223	0.000417323	0.0320066	0.0560796	0	0	0.00238315	0.00152213	0	0	0.00195107	0.00304426	0.742762	0.745307	0.220897	0.194047	0	0.000578133	114.363	0.0701075	289563	495.788	0.505984	0.00686918	0.000293295	0.0229805	0.0400709	0	0	0.0441695	0.0280755	0	0	0.0361613	0.0561509	0.738086	0.737049	0.158602	0.138654	
591.5	0	3.953e-06	5e+07	0.000125539	0.0314882	0.00872997	0	0.0318016	0.000220419	0.577383	0	0	0.160465	0.00715642	29371.5	0.0318869	354007	381.286	13.8247	0.00402244	0.00228041	354018	0.0314842	0.0551488	0	0	0.00480013	0.00306501	0	0	0.00392984	0.00613002	0.742494	0.74483	0.217291	0.190826	0.293301	0.00129855	187954	0.0161511	329857	358.26	34.8499	0.00107666	0.000417106	0.0319962	0.056061	0	0	0.0024313	0.00155288	0	0	0.00199049	0.00310575	0.742757	0.745298	0.220825	0.193983	0	0.000577352	113.109	0.0701354	288948	495.402	0.504179	0.00687852	0.000293295	0.0229897	0.040087	0	0	0.0441271	0.0280486	0	0	0.0361266	0.0560973	0.738091	0.737058	0.158665	0.138709	
592	0	3.95281e-06	5e+07	0.000125534	0.031488	0.00873172	0	0.0318079	0.000220031	0.577383	0	0	0.159458	0.0071424	30286.9	0.0318933	354492	381.438	13.7914	0.00403459	0.00227373	354503	0.031484	0.0551485	0	0	0.0048011	0.00306562	0	0	0.00393063	0.00613125	0.742494	0.744829	0.21729	0.190825	0.291789	0.00129392	198760	0.0164681	329342	358.792	35.8621	0.00106194	0.000416886	0.0319859	0.0560426	0	0	0.00247902	0.00158334	0	0	0.00202956	0.00316669	0.742752	0.745288	0.220754	0.193919	0	0.000576859	111.611	0.0701422	288598	495.227	0.502314	0.00689318	0.000293295	0.0229919	0.0400909	0	0	0.0441168	0.0280421	0	0	0.0361181	0.0560842	0.738092	0.73706	0.158681	0.138723	
592.5	0	3.95263e-06	5e+07	0.000125529	0.0314878	0.00873346	0	0.0318141	0.00021965	0.577383	0	0	0.1581	0.00712862	31066.1	0.0318997	355010	381.6	13.7485	0.00404663	0.00226699	355021	0.0314838	0.0551481	0	0	0.00480205	0.00306623	0	0	0.00393141	0.00613247	0.742494	0.744829	0.217289	0.190824	0.289678	0.00128916	209012	0.0167818	328775	359.303	36.8011	0.00104809	0.000416666	0.0319757	0.0560244	0	0	0.00252625	0.0016135	0	0	0.00206822	0.003227	0.742747	0.745279	0.220683	0.193856	0	0.000576227	110.116	0.0701544	288133	494.968	0.500391	0.0069112	0.000293295	0.0229959	0.040098	0	0	0.0440982	0.0280304	0	0	0.036103	0.0560608	0.738095	0.737063	0.158708	0.138747	
593	0	3.95246e-06	5e+07	0.000125524	0.0314876	0.00873517	0	0.0318203	0.000219276	0.577383	0	0	0.156387	0.00711512	31761.8	0.0319059	355565	381.773	13.6961	0.00405857	0.0022602	355576	0.0314836	0.0551477	0	0	0.00480299	0.00306683	0	0	0.00393218	0.00613367	0.742494	0.744829	0.217287	0.190823	0.286987	0.00128427	218768	0.0170917	328150	359.791	37.6617	0.00103511	0.000416443	0.0319656	0.0560064	0	0	0.00257289	0.00164328	0	0	0.00210641	0.00328657	0.742742	0.74527	0.220613	0.193794	0	0.000575412	108.763	0.0701757	287511	494.593	0.498467	0.00692991	0.000293295	0.0230029	0.0401103	0	0	0.0440658	0.0280099	0	0	0.0360764	0.0560197	0.738098	0.73707	0.158757	0.13879	
593.5	0	1.39493e-06	5e+07	4.43051e-05	0.0314847	0.0087378	0	0.0318272	0.00021873	0.577333	0	0	0.311147	0.00709585	20348.9	0.031912	356142	381.919	13.1855	0.00405831	0.00225129	356148	0.0314833	0.0551472	0	0	0.00480444	0.00306776	0	0	0.00393336	0.00613551	0.742494	0.744829	0.217285	0.190821	0.312314	0.0012855	249951	0.017456	327397	360.44	39.3789	0.00100253	0.00041856	0.0319536	0.0559851	0	0	0.00262803	0.00167849	0	0	0.00215156	0.00335698	0.742736	0.745259	0.220531	0.19372	0	0.000574553	110.723	0.070195	286830	494.13	0.496174	0.00685393	0.000293296	0.0230105	0.0401238	0	0	0.0440317	0.0279883	0	0	0.0360485	0.0559766	0.7381	0.737074	0.158809	0.138837	
594	0	1.39477e-06	5e+07	4.43002e-05	0.0314845	0.00873949	0	0.0318333	0.000218363	0.577332	0	0	0.312505	0.00708257	19984.3	0.0319181	356751	382.108	13.1284	0.00407143	0.00224435	356758	0.0314831	0.0551468	0	0	0.00480537	0.00306835	0	0	0.00393412	0.0061367	0.742494	0.744829	0.217284	0.190819	0.313913	0.00128087	236744	0.0177601	326820	360.943	38.6116	0.000991018	0.000418372	0.0319437	0.0559674	0	0	0.00267381	0.00170772	0	0	0.00218903	0.00341544	0.742731	0.74525	0.220463	0.193659	0	0.000573599	110.083	0.0702233	286095	493.674	0.493996	0.00686243	0.000293296	0.0230198	0.0401402	0	0	0.0439886	0.0279611	0	0	0.0360132	0.0559222	0.738105	0.737083	0.158873	0.138893	
594.5	0	1.39461e-06	5e+07	4.42954e-05	0.0314843	0.00874119	0	0.0318394	0.000217996	0.577332	0	0	0.312262	0.00706932	20415.3	0.0319244	357380	382.303	13.0985	0.00408468	0.00223735	357388	0.0314829	0.0551464	0	0	0.0048063	0.00306895	0	0	0.00393489	0.0061379	0.742494	0.744829	0.217282	0.190818	0.313361	0.00127655	226337	0.0180605	326342	361.468	37.8587	0.000980179	0.000418183	0.0319339	0.05595	0	0	0.00271904	0.0017366	0	0	0.00222606	0.0034732	0.742726	0.745242	0.220395	0.193599	0	0.000573052	109.401	0.0702304	285711	493.479	0.491893	0.00687192	0.000293296	0.0230221	0.0401443	0	0	0.0439779	0.0279543	0	0	0.0360044	0.0559086	0.738106	0.737085	0.158889	0.138908	
595	0	1.39445e-06	5e+07	4.42906e-05	0.0314841	0.0087429	0	0.0318455	0.000217632	0.577332	0	0	0.310709	0.00705614	21060.9	0.0319306	358032	382.506	13.0752	0.00409799	0.00223029	358040	0.0314827	0.0551461	0	0	0.00480724	0.00306955	0	0	0.00393566	0.00613909	0.742494	0.744828	0.217281	0.190817	0.311211	0.00127251	222154	0.0183564	325952	362.013	37.3039	0.000970038	0.000417992	0.0319243	0.0559328	0	0	0.00276358	0.00176503	0	0	0.00226253	0.00353007	0.742721	0.745233	0.220328	0.193539	0	0.000572855	108.508	0.0702183	285632	493.509	0.489854	0.00688255	0.000293296	0.0230182	0.0401373	0	0	0.0439962	0.0279659	0	0	0.0360194	0.0559317	0.738104	0.737082	0.158862	0.138884	
595.5	0	1.39429e-06	5e+07	4.42858e-05	0.0314839	0.00874461	0	0.0318517	0.000217272	0.577332	0	0	0.307907	0.00704309	21765.8	0.0319368	358711	382.716	13.0524	0.00411132	0.00222317	358720	0.0314825	0.0551457	0	0	0.00480818	0.00307015	0	0	0.00393643	0.00614029	0.742494	0.744828	0.217279	0.190816	0.307675	0.00126873	222316	0.0186466	325639	362.573	36.9052	0.000960645	0.000417799	0.0319148	0.055916	0	0	0.00280728	0.00179293	0	0	0.0022983	0.00358587	0.742716	0.745224	0.220263	0.193481	0	0.000572732	107.436	0.070201	285617	493.591	0.487765	0.00689424	0.000293296	0.0230125	0.0401273	0	0	0.0440226	0.0279826	0	0	0.036041	0.0559651	0.738101	0.737076	0.158823	0.138849	
596	0	1.39413e-06	5e+07	4.42812e-05	0.0314837	0.00874631	0	0.0318578	0.000216917	0.577332	0	0	0.303816	0.00703024	22475	0.031943	359422	382.935	13.0272	0.00412467	0.002216	359431	0.0314823	0.0551454	0	0	0.00480911	0.00307074	0	0	0.00393719	0.00614148	0.742493	0.744828	0.217278	0.190814	0.302764	0.00126516	224910	0.0189306	325385	363.142	36.5999	0.00095205	0.000417605	0.0319056	0.0558995	0	0	0.00285004	0.00182024	0	0	0.00233331	0.00364047	0.742712	0.745216	0.220199	0.193424	0	0.000572641	106.464	0.0701808	285631	493.694	0.485751	0.006906	0.000293296	0.0230059	0.0401156	0	0	0.0440532	0.0280019	0	0	0.0360661	0.0560039	0.738097	0.73707	0.158777	0.138808	
596.5	0	1.39398e-06	5e+07	4.42766e-05	0.0314835	0.00874799	0	0.0318639	0.000216569	0.577332	0	0	0.298403	0.00701762	23143.2	0.0319492	360169	383.166	12.9977	0.00413801	0.00220876	360178	0.0314821	0.055145	0	0	0.00481004	0.00307133	0	0	0.00393795	0.00614266	0.742493	0.744828	0.217277	0.190813	0.296487	0.00126162	228670	0.0192092	325129	363.702	36.3432	0.000944255	0.00041741	0.0318965	0.0558833	0	0	0.00289198	0.00184701	0	0	0.00236764	0.00369402	0.742707	0.745208	0.220137	0.193368	0	0.000571729	105.566	0.0702026	284936	493.273	0.483428	0.00691816	0.000293296	0.023013	0.0401282	0	0	0.0440201	0.027981	0	0	0.036039	0.055962	0.738101	0.737077	0.158827	0.138852	
597	0	1.39383e-06	5e+07	4.42722e-05	0.0314833	0.00874964	0	0.0318698	0.000216229	0.577332	0	0	0.291731	0.0070053	23761.9	0.0319552	360956	383.408	12.9631	0.00415132	0.00220147	360965	0.0314819	0.0551447	0	0	0.00481095	0.00307191	0	0	0.00393869	0.00614383	0.742493	0.744828	0.217275	0.190812	0.28892	0.00125803	232883	0.0194821	324843	364.243	36.104	0.000937295	0.000417213	0.0318876	0.0558675	0	0	0.00293306	0.00187324	0	0	0.00240128	0.00374648	0.742703	0.7452	0.220075	0.193313	0	0.000569979	104.69	0.0702649	283532	492.341	0.480927	0.00692746	0.000293296	0.0230334	0.0401643	0	0	0.0439255	0.0279211	0	0	0.0359615	0.0558422	0.738112	0.737096	0.158967	0.138977	
597.5	0	1.39369e-06	5e+07	4.4268e-05	0.0314831	0.00875127	0	0.0318757	0.000215899	0.577332	0	0	0.283706	0.00699334	24297.7	0.0319612	361788	383.664	12.9225	0.0041646	0.00219412	361797	0.0314817	0.0551443	0	0	0.00481184	0.00307248	0	0	0.00393943	0.00614497	0.742493	0.744827	0.217274	0.190811	0.28005	0.00125422	236794	0.0197502	324465	364.748	35.8623	0.000931164	0.000417015	0.0318789	0.0558519	0	0	0.00297342	0.00189901	0	0	0.00243432	0.00379802	0.742698	0.745192	0.220015	0.193259	0	0.000568555	103.98	0.0703126	282407	491.61	0.478291	0.00693648	0.000293296	0.0230491	0.0401919	0	0	0.0438529	0.0278752	0	0	0.0359021	0.0557504	0.73812	0.73711	0.159075	0.139072	
598	0	1.39355e-06	5e+07	4.42638e-05	0.0314829	0.00875288	0	0.0318815	0.000215578	0.577331	0	0	0.277556	0.00698164	24569.6	0.031967	362675	383.936	12.8813	0.00417761	0.00218664	362684	0.0314815	0.055144	0	0	0.00481273	0.00307305	0	0	0.00394015	0.0061461	0.742493	0.744827	0.217273	0.19081	0.273992	0.00125023	239769	0.0200136	323958	365.204	35.6822	0.000927704	0.000416861	0.0318703	0.0558366	0	0	0.00301309	0.00192433	0	0	0.0024668	0.00384867	0.742694	0.745184	0.219956	0.193206	0	0.000567483	102.809	0.0703438	281582	491.098	0.476005	0.006954	0.000293296	0.0230593	0.0402099	0	0	0.0438054	0.0278452	0	0	0.0358632	0.0556904	0.738126	0.73712	0.159146	0.139135	
598.5	0	1.39342e-06	5e+07	4.42599e-05	0.0314827	0.00875446	0	0.0318872	0.000215265	0.577331	0	0	0.270392	0.00697026	24722.5	0.0319728	363605	384.22	12.8359	0.00419051	0.00217911	363613	0.0314813	0.0551437	0	0	0.0048136	0.0030736	0	0	0.00394086	0.00614721	0.742493	0.744827	0.217271	0.190808	0.26809	0.00124611	243263	0.0202718	323392	365.631	35.5807	0.000925012	0.000416706	0.0318619	0.0558216	0	0	0.00305195	0.00194914	0	0	0.00249861	0.00389829	0.74269	0.745176	0.219898	0.193154	0	0.000566682	101.71	0.0703612	280991	490.758	0.473945	0.00697124	0.000293296	0.023065	0.04022	0	0	0.043779	0.0278285	0	0	0.0358416	0.055657	0.738129	0.737125	0.159185	0.139169	
599	0	1.3933e-06	5e+07	4.42562e-05	0.0314825	0.00875602	0	0.0318928	0.000214961	0.577331	0	0	0.262442	0.00695921	24758.2	0.0319785	364580	384.517	12.785	0.00420326	0.00217152	364588	0.0314811	0.0551433	0	0	0.00481445	0.00307415	0	0	0.00394156	0.0061483	0.742493	0.744827	0.21727	0.190807	0.261742	0.00124189	246818	0.020524	322769	366.029	35.5357	0.000923067	0.000416551	0.0318537	0.055807	0	0	0.00308993	0.00197339	0	0	0.00252971	0.00394678	0.742686	0.745169	0.219841	0.193104	0	0.000566186	100.449	0.0703627	280661	490.612	0.472002	0.00698975	0.000293296	0.0230655	0.0402209	0	0	0.0437767	0.027827	0	0	0.0358397	0.055654	0.738129	0.737126	0.159189	0.139173	
599.5	0	1.39318e-06	5e+07	4.42526e-05	0.0314824	0.00875755	0	0.0318983	0.000214668	0.577331	0	0	0.253925	0.00694853	24699	0.0319841	365604	384.829	12.7294	0.00421586	0.00216387	365612	0.031481	0.055143	0	0	0.00481529	0.00307469	0	0	0.00394225	0.00614937	0.742493	0.744827	0.217269	0.190806	0.254936	0.00123771	249999	0.0207682	322140	366.409	35.5254	0.000921919	0.000416394	0.0318457	0.0557928	0	0	0.00312668	0.00199686	0	0	0.0025598	0.00399371	0.742682	0.745162	0.219786	0.193055	0	0.000565338	99.0463	0.0703771	280045	490.266	0.469871	0.00701071	0.000293296	0.0230702	0.0402292	0	0	0.0437548	0.0278132	0	0	0.0358218	0.0556263	0.738132	0.73713	0.159221	0.139201	
600	0	1.39306e-06	5e+07	4.42493e-05	0.0314822	0.00875904	0	0.0319037	0.000214387	0.577331	0	0	0.245052	0.00693824	24607.9	0.0319895	366677	385.154	12.6714	0.00422827	0.00215616	366685	0.0314808	0.0551427	0	0	0.00481612	0.00307521	0	0	0.00394292	0.00615042	0.742493	0.744827	0.217268	0.190805	0.247923	0.00123361	252507	0.0210035	321517	366.774	35.535	0.000921588	0.000416237	0.031838	0.0557792	0	0	0.00316212	0.00201948	0	0	0.00258881	0.00403896	0.742678	0.745155	0.219733	0.193007	0	0.000564177	97.6158	0.0704034	279175	489.745	0.467621	0.00703286	0.000293296	0.0230788	0.0402444	0	0	0.0437148	0.0277879	0	0	0.0357891	0.0555758	0.738136	0.737138	0.159281	0.139254	
600.5	0	1.39296e-06	5e+07	4.42462e-05	0.031482	0.0087605	0	0.0319089	0.000214116	0.577331	0	0	0.235837	0.00692833	24475.2	0.0319949	367802	385.495	12.6105	0.00424048	0.00214839	367810	0.0314806	0.0551424	0	0	0.00481692	0.00307572	0	0	0.00394358	0.00615145	0.742492	0.744826	0.217266	0.190804	0.240666	0.00122962	254186	0.0212295	320909	367.126	35.5458	0.000922112	0.000416078	0.0318307	0.0557661	0	0	0.00319614	0.0020412	0	0	0.00261666	0.00408239	0.742674	0.745148	0.219683	0.192962	0	0.000563388	96.1578	0.0704142	278614	489.443	0.465384	0.00705657	0.000293296	0.0230824	0.0402507	0	0	0.0436983	0.0277775	0	0	0.0357756	0.055555	0.738138	0.737141	0.159305	0.139276	
601	0	1.39286e-06	5e+07	4.42434e-05	0.0314818	0.00876193	0	0.0319141	0.000213857	0.577331	0	0	0.22629	0.00691883	24196.5	0.0320001	368980	385.85	12.5454	0.00425246	0.00214057	368988	0.0314804	0.0551421	0	0	0.0048177	0.00307622	0	0	0.00394422	0.00615245	0.742492	0.744826	0.217265	0.190803	0.233205	0.00122576	254414	0.0214455	320325	367.466	35.521	0.000923537	0.000415919	0.0318237	0.0557535	0	0	0.00322866	0.00206196	0	0	0.00264329	0.00412392	0.74267	0.745142	0.219634	0.192919	0	0.000562986	94.8377	0.0704086	278374	489.369	0.463449	0.00708015	0.000293296	0.0230805	0.0402474	0	0	0.0437069	0.0277829	0	0	0.0357826	0.0555658	0.738137	0.737139	0.159293	0.139264	
601.5	0	1.39278e-06	5e+07	4.42409e-05	0.0314817	0.00876332	0	0.0319191	0.00021361	0.577331	0	0	0.216336	0.00690976	23912.2	0.0320052	370213	386.221	12.4797	0.00426419	0.00213269	370220	0.0314803	0.0551418	0	0	0.00481847	0.00307671	0	0	0.00394485	0.00615342	0.742492	0.744826	0.217264	0.190802	0.22553	0.00122188	253185	0.0216532	319708	367.78	35.456	0.000925845	0.000415758	0.0318169	0.0557415	0	0	0.00325993	0.00208192	0	0	0.00266889	0.00416384	0.742667	0.745136	0.219587	0.192877	0	0.000563706	93.9457	0.0703404	279175	490.157	0.46263	0.00709691	0.000293296	0.0230582	0.040208	0	0	0.0438106	0.0278484	0	0	0.0358674	0.0556969	0.738125	0.737119	0.159138	0.139128	
602	0	1.3927e-06	5e+07	4.42387e-05	0.0314815	0.00876466	0	0.0319239	0.000213375	0.577331	0	0	0.205873	0.00690113	23560	0.0320101	371504	386.609	12.4124	0.00427566	0.00212476	371511	0.0314801	0.0551415	0	0	0.00481921	0.00307718	0	0	0.00394546	0.00615437	0.742492	0.744826	0.217263	0.190801	0.217555	0.00121798	250016	0.0218522	319060	368.067	35.3268	0.000929067	0.000415597	0.0318104	0.0557299	0	0	0.00328989	0.00210105	0	0	0.00269342	0.0042021	0.742664	0.74513	0.219543	0.192837	0	0.000565398	93.9504	0.0701408	281007	491.908	0.463428	0.00710158	0.000293296	0.0229928	0.0400925	0	0	0.0441141	0.0280404	0	0	0.036116	0.0560808	0.73809	0.737058	0.158687	0.138728	
602.5	0	3.07374e-06	5e+07	9.76315e-05	0.0314831	0.00876596	0	0.0319303	0.000213128	0.577364	0	0	0.14913	0.00689178	11217.2	0.0320171	372909	387.036	12.2095	0.00428772	0.00211622	372913	0.03148	0.0551413	0	0	0.00481992	0.00307764	0	0	0.00394604	0.00615528	0.742492	0.744826	0.217262	0.1908	0.245384	0.00121585	257424	0.0220527	318407	368.4	35.4011	0.000930548	0.000416104	0.0318039	0.0557184	0	0	0.00331985	0.00212018	0	0	0.00271794	0.00424035	0.74266	0.745124	0.219498	0.192797	0	0.000567433	93.9088	0.0698895	283194	493.961	0.465572	0.00708084	0.000293298	0.0229097	0.0399458	0	0	0.0444985	0.0282835	0	0	0.0364307	0.056567	0.738048	0.736983	0.158113	0.138221	
603	0	3.07366e-06	5e+07	9.76295e-05	0.0314829	0.00876732	0	0.0319352	0.0002129	0.577364	0	0	0.147827	0.00688335	10556	0.032022	374290	387.447	12.163	0.00429811	0.00210807	374294	0.0314798	0.055141	0	0	0.00482067	0.00307812	0	0	0.00394665	0.00615623	0.742492	0.744825	0.217261	0.190799	0.244256	0.0012125	232489	0.0222383	317848	368.695	34.6346	0.000935069	0.000416021	0.0317979	0.0557076	0	0	0.00334779	0.00213801	0	0	0.00274082	0.00427603	0.742657	0.745118	0.219456	0.19276	0	0.000569699	96.2567	0.0696081	285628	496.238	0.46955	0.00705837	0.000293298	0.0228175	0.0397831	0	0	0.0449263	0.028554	0	0	0.0367809	0.0571081	0.737998	0.736897	0.157477	0.137658	
603.1	0	3.07364e-06	5e+07	9.76291e-05	0.0314829	0.0087676	0	0.0319362	0.000212855	0.577364	0	0	0.14748	0.00688166	10491.6	0.032023	374570	387.53	12.1554	0.00430021	0.00210643	374574	0.0314798	0.0551409	0	0	0.00482082	0.00307821	0	0	0.00394678	0.00615642	0.742492	0.744825	0.217261	0.190799	0.243963	0.00121182	228247	0.0222756	317733	368.753	34.487	0.000936029	0.000416004	0.0317967	0.0557055	0	0	0.0033534	0.00214159	0	0	0.00274541	0.00428318	0.742657	0.745117	0.219448	0.192752	0	0.000570107	96.7763	0.0695577	286067	496.646	0.470414	0.00705394	0.000293298	0.0228009	0.0397539	0	0	0.045003	0.0286025	0	0	0.0368437	0.0572051	0.73799	0.736882	0.157363	0.137557	
603.2	0	3.07363e-06	5e+07	9.76287e-05	0.0314828	0.00876787	0	0.0319371	0.000212809	0.577364	0	0	0.147148	0.00687998	10443.2	0.032024	374851	387.614	12.1485	0.0043023	0.00210479	374854	0.0314797	0.0551408	0	0	0.00482097	0.00307831	0	0	0.0039469	0.00615662	0.742492	0.744825	0.21726	0.190799	0.243416	0.00121116	224934	0.0223126	317621	368.811	34.3523	0.000937003	0.000415987	0.0317955	0.0557033	0	0	0.00335897	0.00214515	0	0	0.00274997	0.00429029	0.742656	0.745116	0.21944	0.192745	0	0.000570485	97.34	0.069511	286474	497.024	0.471342	0.00704915	0.000293298	0.0227856	0.0397269	0	0	0.0450741	0.0286474	0	0	0.0369019	0.0572949	0.737981	0.736868	0.157257	0.137463	
603.3	0	3.07361e-06	5e+07	9.76284e-05	0.0314828	0.00876814	0	0.0319381	0.000212764	0.577364	0	0	0.146776	0.0068783	10404.1	0.032025	375133	387.697	12.142	0.00430437	0.00210315	375136	0.0314797	0.0551408	0	0	0.00482112	0.0030784	0	0	0.00394702	0.00615681	0.742492	0.744825	0.21726	0.190799	0.242752	0.0012105	222470	0.0223492	317515	368.871	34.2306	0.000937997	0.000415971	0.0317943	0.0557012	0	0	0.00336449	0.00214867	0	0	0.00275448	0.00429734	0.742655	0.745115	0.219431	0.192738	0	0.000570843	97.9432	0.0694669	286859	497.381	0.472318	0.00704404	0.000293298	0.0227712	0.0397013	0	0	0.0451411	0.0286898	0	0	0.0369568	0.0573797	0.737974	0.736854	0.157157	0.137375	
603.4	0	3.0736e-06	5e+07	9.7628e-05	0.0314828	0.00876842	0	0.0319391	0.000212719	0.577364	0	0	0.146367	0.00687663	10372.6	0.032026	375416	387.782	12.1358	0.00430644	0.00210151	375420	0.0314797	0.0551407	0	0	0.00482127	0.0030785	0	0	0.00394715	0.006157	0.742492	0.744825	0.21726	0.190798	0.241994	0.00120987	220679	0.0223855	317415	368.932	34.1205	0.000939012	0.000415954	0.0317931	0.0556991	0	0	0.00336995	0.00215216	0	0	0.00275896	0.00430431	0.742655	0.745114	0.219423	0.19273	0	0.00057118	98.5818	0.0694254	287222	497.718	0.473335	0.00703865	0.000293298	0.0227575	0.0396773	0	0	0.0452043	0.0287298	0	0	0.0370085	0.0574595	0.737966	0.736842	0.157063	0.137292	
603.5	0	3.07358e-06	5e+07	9.76276e-05	0.0314827	0.00876869	0	0.0319401	0.000212674	0.577363	0	0	0.145921	0.00687497	10346.3	0.032027	375701	387.866	12.1298	0.00430849	0.00209987	375705	0.0314797	0.0551407	0	0	0.00482142	0.0030786	0	0	0.00394727	0.00615719	0.742492	0.744825	0.21726	0.190798	0.241154	0.00120926	219376	0.0224214	317321	368.995	34.0199	0.000940048	0.000415937	0.0317919	0.055697	0	0	0.00337535	0.00215561	0	0	0.00276338	0.00431121	0.742654	0.745113	0.219415	0.192723	0	0.000571495	99.2509	0.0693866	287562	498.032	0.474382	0.00703303	0.000293298	0.0227448	0.0396549	0	0	0.0452632	0.028767	0	0	0.0370567	0.057534	0.73796	0.73683	0.156976	0.137214	
